userId,movieId,rating
287,228967,4.3
287,278,3.0
287,974576,3.8
287,1421053,3.8
287,98,4.4
287,1440776,3.6
287,1445713,4.4
288,1359744,1.8
288,1182088,1.7
288,1390154,1.5
288,516729,3.7
288,1204967,1.8
288,1322218,1.8
288,872585,2.3
288,241554,1.5
288,1043808,2.1
288,680,4.2
288,228150,3.9
288,1406240,4.7
288,1419826,2.3
288,1442915,3.4
288,1444331,2.9
288,1439526,4.8
288,1440087,4.3
288,1439004,1.4
288,1415669,3.1
288,549509,3.1
289,1406240,2.3
289,1064213,1.6
289,1203524,4.1
289,1424897,3.6
289,1255192,3.6
289,1063873,3.4
289,1149167,3.6
289,1431328,4.1
289,1437515,4.3
289,1432101,3.2
289,1438203,2.3
289,1420899,4.2
289,475557,1.5
289,950396,3.5
289,1127648,3.9
289,1000085,3.4
289,1439890,1.2
289,1422081,5.0
289,1442417,3.6
289,1149463,1.6
290,1436684,4.9
290,1430968,3.0
290,1420234,1.7
290,1438546,3.4
290,1274751,3.8
290,238,1.1
290,707911,2.2
290,1184918,4.1
290,1399686,4.8
290,1442538,3.4
290,1435057,2.7
290,1436703,3.3
290,1440087,3.3
290,181533,1.5
290,1439614,1.9
290,1433881,1.9
290,1422072,5.0
290,1440776,1.7
290,1119820,1.4
290,1428541,2.8
291,1434812,1.3
291,1421781,3.0
291,1420234,4.3
291,1420492,3.9
291,1436683,1.7
291,1127674,2.0
291,1433811,4.5
291,147441,4.0
291,1322218,3.5
291,1404722,1.7
291,1399893,1.9
291,1400932,4.0
291,898271,3.0
291,1424103,5.0
291,1275245,4.4
291,1286663,1.2
291,1443378,2.2
291,1442388,3.7
291,1442278,1.3
291,1437438,1.6
292,950396,4.8
292,98566,2.2
292,1178556,4.1
292,98,2.8
292,1399896,4.4
292,1436269,1.3
292,1432534,1.8
292,1013850,3.4
292,1294376,1.9
292,1400110,3.5
292,1325495,1.3
292,1422081,3.2
292,1439526,2.2
292,1442689,1.8
292,1442200,1.1
292,1425373,4.5
292,122,2.9
292,1422072,4.0
292,24428,3.9
292,1376834,4.7
293,1440776,3.7
293,169917,1.6
293,607141,2.4
293,1043808,1.4
293,1326693,3.3
293,122,3.9
293,1442200,1.2
293,1427653,2.2
293,1286663,2.2
293,1400932,2.1
293,1434672,4.9
293,207933,1.1
293,1439033,3.2
293,1353002,2.6
293,1422166,2.3
293,1443695,1.3
293,1432534,1.2
293,1106560,4.8
293,1445302,1.2
293,1433574,1.7
294,1443378,1.4
294,974576,1.1
294,1437603,1.4
294,1439459,3.9
294,1165393,1.0
294,1423093,4.9
294,1384565,4.2
294,1440144,4.4
294,241554,3.6
294,157336,1.3
294,1271724,3.2
294,238,4.2
294,1126166,1.9
294,1442308,3.5
294,1446308,2.0
294,1417677,1.8
294,1433836,2.9
294,1130863,2.4
294,1292367,3.8
294,188222,4.3
295,1442538,2.3
295,927342,3.2
295,38,2.9
295,1361451,5.0
295,1446308,1.1
295,1317920,2.7
295,1404172,4.8
295,707911,2.7
295,1233575,3.2
295,1433574,1.6
295,1216571,4.5
295,1446219,4.9
295,1378734,4.0
295,103,4.5
295,1138194,4.8
295,1013601,4.0
295,447273,1.2
295,1359744,2.6
295,1445721,3.3
295,1255192,1.3
296,950396,4.6
296,1423299,4.0
296,1441966,1.6
296,1138194,2.9
296,1439526,1.3
296,1437920,1.8
296,1294174,3.8
296,926670,1.3
296,1406240,2.7
296,1439509,4.9
296,1422081,4.0
296,1434812,4.1
296,1443487,1.5
296,1165393,3.8
296,1445302,1.1
296,299536,3.7
296,1423093,4.5
296,1438502,4.8
296,1442322,1.6
296,1445832,4.2
297,762509,4.0
297,1436621,1.6
297,1426337,2.6
297,181533,2.9
297,1437701,4.3
297,1432795,3.7
297,227159,2.4
297,1184918,2.2
297,1077281,2.1
297,1442308,3.0
297,177572,2.5
297,1439514,2.4
297,933260,2.3
297,1425829,3.8
297,1429788,2.5
297,1438208,4.2
297,558449,4.9
297,1378734,4.9
297,1424897,2.0
297,262500,2.5
298,157336,4.0
298,1266809,1.9
298,1445179,2.1
298,939243,3.5
298,1326693,1.7
298,1432101,1.2
298,1425829,4.2
298,1442322,4.1
298,1356039,3.8
298,1438203,4.1
298,1425370,1.1
298,181533,4.5
298,1000085,3.9
298,1438696,3.8
298,254904,3.0
298,926670,1.1
298,1428780,4.1
298,1418287,3.6
298,1361451,4.4
298,1437701,4.4
299,1446183,4.6
299,1003504,1.9
299,228967,4.6
299,1438502,5.0
299,1445783,3.4
299,1330596,4.3
299,1423299,3.7
299,1432101,2.0
299,1418780,4.1
299,1442538,3.2
299,1241982,4.5
299,1443993,2.9
299,1378734,1.4
299,1421001,1.2
299,1422166,3.2
299,1437920,4.9
299,1412392,4.6
299,244786,2.3
299,1130863,4.8
299,926670,4.3
300,1426343,2.4
300,1425296,3.6
300,1438696,2.8
300,926670,3.3
300,1439804,1.7
300,1433574,4.0
300,1437485,4.2
300,181533,3.6
300,98,2.8
300,1440639,4.0
300,1430968,3.6
300,1167416,2.0
300,1433860,4.5
300,1203524,2.0
300,1418287,1.2
300,1359893,1.8
300,241554,1.3
300,1444332,2.0
300,696506,3.4
300,1119820,4.8
301,1444744,2.9
301,1443907,3.5
301,1126166,3.2
301,98,1.2
301,1440639,3.1
301,1445713,1.3
301,1432534,4.9
301,1418350,4.4
301,1000085,3.9
301,1445168,2.4
301,1210938,4.4
301,1064213,2.8
301,1291321,4.7
301,1339790,3.5
301,1436458,3.2
301,1442417,2.9
301,1425829,2.1
301,1127674,3.2
301,799766,4.7
301,1165393,4.7
302,1195506,2.6
302,1235619,2.2
302,1144417,1.7
302,1446183,4.4
302,1411411,2.9
302,1442438,3.3
302,1428507,3.8
302,1442200,1.7
302,1446066,2.0
302,1380415,3.9
302,1420234,1.2
302,707911,1.8
302,1426337,4.1
302,926670,2.6
302,1422471,3.6
302,1445168,4.0
302,1435269,3.3
302,1357797,1.2
302,1204967,1.3
302,1433908,2.8
303,1429784,2.2
303,414906,1.3
303,1415669,1.2
303,970947,3.4
303,872585,4.8
303,1422166,3.8
303,1266809,3.6
303,1380415,2.7
303,1439509,1.4
303,1216662,3.1
303,1432534,2.0
303,1306284,3.9
303,1286663,1.0
303,1255192,2.2
303,1425892,4.2
303,1378051,2.7
303,98,2.0
303,1411411,4.3
303,1216571,4.9
303,1446317,4.0
304,1443247,4.4
304,1437603,2.0
304,38,2.4
304,122917,4.1
304,1119820,2.3
304,515001,4.8
304,181533,1.2
304,1438480,1.5
304,98,2.2
304,1301346,2.1
304,1359893,3.6
304,823219,4.9
304,1444253,1.7
304,1442299,2.1
304,1107215,3.1
304,1428262,3.9
304,1442388,1.4
304,1441567,2.1
304,1421781,4.4
304,1442386,2.0
305,1443907,2.9
305,1231695,2.8
305,515001,3.0
305,939243,2.6
305,1442438,4.4
305,438631,1.9
305,1418780,4.0
305,1216571,3.2
305,1433719,3.1
305,1248276,4.5
305,1306707,4.9
305,1437237,4.6
305,181533,4.7
305,1445783,1.1
305,103,1.5
305,1446183,1.9
305,27205,1.1
305,1165393,3.4
305,1440906,2.9
305,1444332,2.4
306,1107215,2.2
306,1445783,1.8
306,181533,2.1
306,1428262,2.4
306,1432098,4.4
306,1442386,2.3
306,1400110,3.1
306,1422471,2.1
306,939243,3.4
306,1436704,4.3
306,447273,1.0
306,1184918,4.7
306,1446254,3.2
306,1442417,3.0
306,1443993,3.9
306,1269298,1.7
306,1248276,4.8
306,1429784,1.1
306,1306284,4.1
306,1312157,2.1
307,1433811,4.2
307,1083968,2.5
307,1416501,4.0
307,1018964,2.8
307,1434291,1.8
307,228150,3.0
307,254904,3.8
307,1432534,2.2
307,1399686,4.4
307,1182088,3.4
307,1231695,3.3
307,1440144,1.6
307,194662,3.8
307,438631,2.2
307,1294376,2.7
307,1291321,2.5
307,1214130,5.0
307,1433802,4.4
307,1442386,1.5
307,1442431,1.4
308,1446308,2.9
308,1442417,2.8
308,1013850,1.9
308,1353002,3.6
308,205596,2.4
308,1198288,3.7
308,1317920,1.4
308,1324389,3.9
308,1424352,1.8
308,1446066,1.2
308,1443663,3.5
308,1389293,4.5
308,1439459,2.4
308,24428,4.0
308,1384565,2.4
308,1257409,4.7
308,227159,4.6
308,254904,3.6
308,1417677,3.7
308,1440776,4.7
309,1441567,3.5
309,1431744,3.9
309,1436684,2.8
309,1018964,1.0
309,1357797,2.6
309,1432368,3.6
309,1426337,4.1
309,939243,2.3
309,1149167,4.1
309,1418287,4.3
309,1435057,4.5
309,1119820,1.3
309,1443993,2.7
309,1445302,3.7
309,1442141,2.3
309,1400110,3.6
309,1441967,2.0
309,1423093,1.2
309,1433719,4.6
309,1443487,2.7
310,1291321,3.8
310,1216662,1.3
310,822119,3.5
310,1442538,4.0
310,38,4.9
310,1430968,4.2
310,122917,3.7
310,933260,3.7
310,147441,3.8
310,1444425,1.8
310,1433838,1.1
310,1433811,2.6
310,154400,3.8
310,447273,1.8
310,1433836,1.2
310,1184918,1.9
310,1400932,3.6
310,1220028,2.3
310,1425296,4.0
310,1442764,4.7
311,122,3.2
311,1424565,3.8
311,1442689,2.6
311,1422081,2.7
311,1442438,2.4
311,1438069,3.4
311,278,3.8
311,1439254,1.3
311,1000085,1.2
311,550,4.1
311,188222,4.4
311,1431744,4.6
311,1435275,2.8
311,87101,3.7
311,1436456,4.0
311,1443238,4.2
311,1225572,1.5
311,1445721,4.9
311,1231695,4.0
311,823219,4.6
312,205587,4.1
312,607141,4.5
312,38,3.8
312,299536,1.0
312,1422235,3.1
312,1013850,2.5
312,1255192,1.6
312,1440083,2.6
312,1375762,3.6
312,1442764,1.5
312,762509,1.9
312,974576,4.7
312,1275248,4.4
312,1435766,3.2
312,1442316,2.6
312,1442141,4.9
312,1437979,2.4
312,603,1.2
312,1444332,3.6
312,1294376,3.6
313,1271724,4.7
313,1443470,1.5
313,1438546,2.6
313,1430968,1.9
313,1424897,1.8
313,1357797,4.8
313,1399896,1.6
313,1106739,4.2
313,100042,3.9
313,1317096,1.4
313,558449,4.1
313,1406240,3.9
313,1443480,2.8
313,1436704,1.1
313,1422235,3.2
313,1432480,1.9
313,1426343,1.1
313,680,4.0
313,1443238,2.3
313,1446317,1.5
314,1442295,4.1
314,970947,4.5
314,1424897,1.5
314,1436621,3.3
314,1195506,4.7
314,1434672,1.8
314,1440639,4.8
314,1202479,2.1
314,1423295,2.4
314,1418350,3.2
314,1433881,1.7
314,1429788,1.2
314,1357797,2.2
314,1315476,3.8
314,98566,2.8
314,1418780,2.7
314,122,4.9
314,1443487,4.0
314,1425370,5.0
314,1441966,1.1
315,1429460,2.2
315,1435275,3.7
315,1443378,4.4
315,171274,2.8
315,1440776,2.8
315,1422081,4.3
315,1417677,2.0
315,1106739,2.8
315,1043808,4.5
315,1406240,1.2
315,1434672,3.3
315,1442141,1.6
315,414906,3.3
315,1425370,4.7
315,1437515,3.1
315,1130863,4.5
315,1378734,4.1
315,227159,3.2
315,1404722,3.8
315,1436456,1.6
316,1047884,2.4
316,1376834,3.1
316,1432368,3.6
316,1359744,4.1
316,777443,2.8
316,1436684,2.5
316,1434414,2.7
316,1442388,3.2
316,1003504,2.5
316,1433802,3.2
316,1440087,2.4
316,1275245,2.2
316,1326693,2.5
316,762509,3.4
316,1438203,3.0
316,287424,1.8
316,1440083,4.4
316,607141,2.4
316,1443551,1.4
316,262500,3.7
317,1167416,4.9
317,872585,2.2
317,1182088,3.6
317,1195506,2.3
317,1257409,3.7
317,1047884,3.8
317,1294376,2.4
317,1149463,1.2
317,1432101,4.0
317,1325495,4.7
317,1235619,3.0
317,1444686,3.6
317,1275248,1.4
317,426063,1.6
317,1443238,3.2
317,661539,4.2
317,1416501,2.4
317,98566,2.1
317,950396,2.2
317,1438069,3.9
318,1442915,3.8
318,1306284,3.9
318,98,2.0
318,24428,1.1
318,1442918,3.5
318,1286773,3.7
318,927342,4.3
318,1445783,3.4
318,1428541,5.0
318,1353117,2.8
318,1442431,3.4
318,214756,3.6
318,550,1.6
318,1438696,1.8
318,1439526,3.0
318,287424,3.2
318,1444744,2.3
318,1441967,3.5
318,1322218,5.0
318,1425370,1.1
319,1446254,3.2
319,1195506,1.6
319,1440639,3.0
319,515001,2.7
319,1418350,4.0
319,1225572,2.6
319,194662,4.4
319,1422166,1.2
319,1204967,2.9
319,1312157,2.3
319,227159,1.3
319,1437515,3.5
319,98,2.5
319,1306707,2.2
319,1442308,3.7
319,1442431,4.6
319,1406240,4.4
319,1424897,4.5
319,1202479,4.7
319,262543,4.4
320,1130863,3.8
320,1306707,4.5
320,262500,4.1
320,1184918,1.9
320,1433900,3.5
320,1077281,3.4
320,299536,3.1
320,1275248,3.1
320,1328767,3.7
320,1182088,4.6
320,1445721,3.3
320,1083968,1.6
320,1442764,2.0
320,1443993,1.0
320,1437515,1.3
320,1399893,3.0
320,103,3.6
320,1439890,3.1
320,278,2.0
320,1433574,3.8
321,244786,2.4
321,1315476,1.5
321,87101,2.0
321,1436703,3.8
321,1157270,1.6
321,1443002,2.6
321,1431328,1.0
321,265208,2.5
321,1107215,2.9
321,1439254,2.0
321,260346,2.3
321,1013482,2.5
321,426063,1.9
321,1429460,3.0
321,1440144,4.2
321,122917,2.7
321,1391463,1.2
321,1441746,4.3
321,1322218,2.0
321,1378734,4.7
322,1371370,2.8
322,1442278,2.8
322,1432795,4.6
322,1390154,3.6
322,1439614,3.8
322,762509,1.6
322,1429460,1.9
322,1442438,1.5
322,1434812,1.4
322,933260,4.7
322,1435766,1.5
322,181533,4.8
322,1257409,3.4
322,1210938,1.8
322,1437237,1.9
322,1417677,3.8
322,1083968,3.3
322,1441567,3.2
322,1432368,4.8
322,1013850,3.1
323,1443695,4.9
323,1438502,4.1
323,1430968,1.5
323,1440639,3.4
323,1274751,1.6
323,1432480,3.0
323,1286663,1.3
323,194662,5.0
323,278,4.5
323,1443247,2.9
323,1297763,1.4
323,1445713,1.9
323,426063,3.7
323,1446308,3.9
323,1428262,4.3
323,1424897,3.6
323,1404722,1.0
323,1446174,1.8
323,1438217,4.3
323,1442417,3.0
324,426063,4.4
324,1319629,4.6
324,933260,2.9
324,1324389,1.9
324,1106560,2.4
324,1359893,2.2
324,1437701,1.9
324,157336,1.8
324,177572,4.9
324,1435053,3.1
324,1127674,2.2
324,1444253,1.6
324,1440083,2.9
324,1171153,3.6
324,1043808,4.3
324,1149167,2.6
324,1425360,3.2
324,1140535,2.2
324,1371370,1.1
324,1437446,2.1
325,205596,2.3
325,100042,1.6
325,1436703,2.0
325,550,4.6
325,1216662,1.7
325,1404722,3.2
325,1392821,4.7
325,1439837,3.5
325,1443551,4.8
325,1391463,1.2
325,1444332,1.2
325,68718,1.6
325,1437485,2.1
325,1107215,1.1
325,120,3.3
325,262543,1.5
325,1439526,1.1
325,1405338,2.0
325,1433862,2.2
325,603,3.7
326,1432534,3.9
326,1149463,4.9
326,1424352,3.7
326,1140535,3.2
326,27205,2.5
326,1422235,4.9
326,1439254,4.1
326,1208803,4.6
326,1446174,2.3
326,1445783,4.5
326,1359893,1.6
326,1442388,2.7
326,1203524,4.9
326,1442764,3.1
326,154400,3.6
326,1324389,1.7
326,1429784,2.5
326,1368096,1.8
326,1439509,4.8
326,1248276,4.0
327,1075456,3.4
327,1127648,4.2
327,1435275,4.3
327,1361451,4.1
327,265208,2.3
327,1442918,3.3
327,1431744,3.3
327,1138194,1.3
327,1378051,1.1
327,1386047,3.1
327,1165393,4.1
327,1439459,4.6
327,1439509,1.9
327,1421053,1.5
327,1233575,3.6
327,1426337,1.5
327,426063,4.3
327,1437485,3.4
327,241554,2.9
327,1424897,1.4
328,1442295,3.2
328,1149167,1.4
328,1433906,3.4
328,1421001,1.5
328,516729,1.5
328,1384565,2.1
328,307081,4.0
328,1075456,3.4
328,1119820,2.0
328,1106739,2.1
328,1380415,3.7
328,1443470,2.8
328,1418780,2.4
328,194662,4.9
328,1417181,3.3
328,1319629,3.4
328,661539,3.5
328,1428541,2.4
328,1144417,3.8
328,1442918,1.5
329,1445832,4.1
329,1438480,2.9
329,260346,2.0
329,1441967,3.2
329,68718,4.8
329,1220028,2.5
329,1422166,1.8
329,970947,3.6
329,1436704,2.6
329,1432368,2.9
329,1297763,3.9
329,262543,1.9
329,1446254,1.0
329,1216571,2.9
329,1433838,3.1
329,120,2.4
329,680,2.5
329,1064213,1.7
329,933260,4.7
329,1437446,3.6
330,1442438,3.5
330,1438208,4.5
330,1165393,3.8
330,1400110,3.5
330,1434812,3.6
330,1013601,4.2
330,1433860,2.6
330,1422081,4.3
330,1439254,3.8
330,707911,4.6
330,1359893,1.8
330,1442918,4.7
330,155,3.7
330,1433836,1.9
330,1439514,4.3
330,1255192,4.0
330,1440811,1.0
330,210577,2.9
330,1182088,2.5
330,1127674,2.0
331,1434414,1.8
331,1432534,3.8
331,207933,1.2
331,1445505,3.4
331,1271724,2.3
331,1430968,1.4
331,1399896,1.2
331,1400932,4.2
331,1435275,2.2
331,1438217,4.0
331,241554,1.3
331,1319629,1.5
331,1301346,3.9
331,1446183,2.9
331,1437237,3.7
331,1204967,3.8
331,1324389,4.1
331,1235619,3.2
331,1198288,4.5
331,1446174,2.0
332,1440404,3.3
332,970947,1.1
332,1353002,2.6
332,1436450,1.7
332,244786,3.6
332,823219,2.1
332,1442689,3.7
332,1428262,2.0
332,1384565,3.8
332,1434414,4.7
332,1106739,2.0
332,1424352,3.1
332,1077281,1.2
332,1432534,4.4
332,1255192,2.0
332,1402698,1.2
332,1292367,1.2
332,1445832,1.1
332,1000085,3.5
332,1446317,1.0
333,205596,2.6
333,1214069,3.0
333,1433838,4.6
333,1422072,4.2
333,1441567,1.2
333,1445783,1.1
333,1437446,4.7
333,1446066,4.5
333,1424897,4.7
333,147441,1.3
333,98,1.6
333,1438208,4.2
333,1443993,2.8
333,1047884,4.9
333,1433906,3.6
333,1432098,3.3
333,1149167,4.4
333,1225572,4.0
333,1393191,1.2
333,1368096,2.9
334,1443663,4.2
334,1376834,4.8
334,1419826,3.1
334,1203524,4.0
334,1437603,2.9
334,1433574,1.3
334,1437446,1.4
334,1157270,1.7
334,1433813,1.1
334,1330596,3.5
334,1149463,4.1
334,1248276,4.2
334,154400,2.4
334,1433908,4.5
334,1225572,3.2
334,1144417,4.2
334,177572,4.7
334,1444332,3.8
334,1442386,1.8
334,205587,1.3
335,1437446,1.0
335,1418112,2.2
335,515001,5.0
335,1216571,2.1
335,1442689,1.8
335,169917,2.4
335,447273,1.3
335,1294376,1.0
335,558449,4.0
335,1440906,4.6
335,1418287,3.5
335,1433881,2.8
335,1294174,3.3
335,1210938,1.4
335,1437438,3.8
335,1423093,4.1
335,1433900,1.1
335,1436683,5.0
335,1429788,1.9
335,872585,2.6
336,1434291,4.6
336,1428780,2.0
336,1444425,2.2
336,1391463,3.8
336,1119820,1.1
336,1435057,2.4
336,1429784,4.9
336,1446174,3.1
336,1425892,5.0
336,1149167,2.5
336,558449,2.4
336,1433862,1.6
336,1235619,5.0
336,1325495,1.8
336,1266809,1.2
336,1404722,1.6
336,287424,2.9
336,1216662,4.0
336,228967,4.6
336,1439254,4.7
337,1442417,1.7
337,1064213,4.5
337,1140535,1.5
337,1257409,4.4
337,227159,3.3
337,1436456,4.1
337,1013850,1.9
337,1266809,3.4
337,1433831,2.5
337,1262495,1.4
337,120,4.5
337,1315476,2.5
337,1429460,3.5
337,299536,2.8
337,1443238,3.1
337,1165393,5.0
337,1127674,4.7
337,1437920,1.5
337,38,3.5
337,1437237,4.4
338,1406240,4.2
338,1286773,3.4
338,1439004,1.3
338,1248276,2.1
338,1436450,5.0
338,1003504,4.4
338,1444744,1.4
338,1438217,3.9
338,1435057,3.1
338,1432480,4.2
338,1418350,2.9
338,1149167,5.0
338,850920,2.2
338,1441840,3.6
338,1443551,2.9
338,1202479,3.2
338,87101,3.2
338,1210938,2.0
338,1443378,3.1
338,549509,1.8
339,87101,1.1
339,205596,1.7
339,1433574,2.5
339,1149167,3.5
339,799766,1.9
339,1445302,3.7
339,1248276,1.1
339,1437515,3.9
339,1306707,4.0
339,1292367,3.6
339,1324389,3.9
339,1437438,2.1
339,1106739,1.1
339,438631,2.9
339,1301346,1.6
339,1294174,3.5
339,1432368,2.5
339,1432480,2.2
339,1439004,2.4
339,1436684,3.1
340,1291321,1.1
340,1432368,4.0
340,926670,4.8
340,1437485,2.6
340,1000085,4.9
340,1216571,2.7
340,262500,3.8
340,1390154,1.2
340,1400110,1.9
340,939243,1.1
340,147441,1.8
340,1322218,3.7
340,1075456,2.8
340,1423093,4.8
340,1126166,1.9
340,1423295,4.5
340,1446174,2.4
340,1262495,2.0
340,1442200,3.4
340,262543,4.4
341,68718,2.2
341,1400110,2.6
341,1378051,4.9
341,1317096,3.2
341,361743,2.0
341,1445302,2.6
341,1202479,2.4
341,1378734,3.4
341,1165393,4.0
341,171274,4.7
341,1083968,3.8
341,1445713,4.9
341,1368096,4.1
341,155,1.5
341,850920,1.6
341,120,1.3
341,1436684,4.2
341,1440404,3.8
341,1437979,1.6
341,1436703,1.3
342,1361451,2.4
342,1378734,4.0
342,1140535,3.0
342,1107215,3.7
342,1422235,2.1
342,850920,2.1
342,1432480,3.6
342,1013850,3.9
342,1399896,3.4
342,1063873,4.8
342,100042,3.8
342,1315476,3.5
342,1435269,2.5
342,1433881,1.2
342,87101,1.6
342,1255192,3.6
342,1127674,2.7
342,1424217,4.1
342,87101,3.4
342,1319629,3.7
343,205596,4.0
343,1443002,3.3
343,1182088,1.8
343,1438546,3.2
343,1443993,1.3
343,1440776,4.8
343,1442438,4.4
343,1315476,3.3
343,1445168,4.9
343,1204967,2.2
343,27205,4.5
343,1306707,1.1
343,1353117,1.8
343,1286663,1.8
343,1106739,4.5
343,1275245,2.1
343,1420234,3.8
343,1404172,1.3
343,1436366,1.5
343,850920,1.4
344,1438208,1.9
344,1214130,1.8
344,1444686,2.7
344,1437515,1.3
344,707911,2.0
344,1003504,4.5
344,1427653,4.7
344,1400110,4.3
344,1437603,4.7
344,974576,4.9
344,1437237,3.1
344,1435269,4.2
344,1439459,1.9
344,1433908,2.9
344,1391463,2.8
344,1436704,4.8
344,1438069,4.7
344,1439033,4.5
344,227159,3.4
344,1428541,1.2
345,1257409,4.5
345,1444332,1.0
345,24428,2.0
345,1441712,2.1
345,1444686,4.6
345,1428541,2.8
345,1438546,1.6
345,1446254,1.5
345,1430968,3.9
345,1203524,3.4
345,1424352,2.4
345,1433881,3.1
345,1422166,4.3
345,1371370,2.8
345,1445721,1.1
345,707911,2.8
345,1013850,2.6
345,1003504,1.6
345,1436684,2.5
345,1214894,3.2
346,1434414,3.0
346,1436366,3.8
346,1433838,4.0
346,1443480,2.3
346,1198288,3.3
346,680,1.3
346,1317920,1.1
346,1433908,2.1
346,1184918,2.2
346,1157270,5.0
346,1432368,3.8
346,244786,1.9
346,1440776,2.9
346,1433862,2.1
346,1306707,2.3
346,1438217,1.6
346,1434009,4.5
346,1446183,4.4
346,1428780,1.3
346,1204967,4.8
347,939243,2.2
347,1436450,1.7
347,927342,4.0
347,1144417,2.8
347,1437920,1.5
347,1433831,2.5
347,1418350,1.5
347,1433813,3.8
347,1445713,1.8
347,1368096,4.9
347,1184918,3.7
347,1429788,4.8
347,1210938,4.0
347,872585,2.9
347,1013601,4.1
347,1437603,4.4
347,414906,4.5
347,1402698,4.6
347,1426343,1.2
347,1425829,1.7
348,1445713,4.9
348,1083968,3.1
348,299537,2.1
348,1444253,1.4
348,1441966,3.4
348,1400932,2.8
348,1439614,4.0
348,1441712,3.1
348,1422471,2.7
348,1446317,3.6
348,1441967,4.6
348,1260485,3.8
348,1439254,2.1
348,1210938,1.4
348,1443480,2.6
348,1418780,3.9
348,1127674,4.1
348,603,4.9
348,1436621,3.0
348,1440087,2.9
349,1438546,1.9
349,1182088,1.4
349,1441966,1.0
349,1235619,3.8
349,1435275,4.6
349,299536,1.3
349,1437515,4.7
349,475557,3.7
349,1178556,3.1
349,1353117,1.7
349,850920,5.0
349,1167416,4.0
349,1428507,3.9
349,1446066,3.8
349,1446254,1.6
349,1257409,3.2
349,1436704,4.6
349,227159,1.8
349,1422166,4.5
349,1433881,2.8
350,1241982,1.2
350,1420492,3.0
350,1149463,4.1
350,1043808,4.7
350,1443002,4.0
350,1441712,2.5
350,103,3.5
350,1138194,2.0
350,1330596,2.3
350,1353002,3.8
350,1389293,3.1
350,1443993,2.4
350,1442538,2.2
350,1084199,4.2
350,1421781,4.6
350,1000881,2.8
350,1438546,3.1
350,1286663,1.2
350,361743,1.1
350,1184918,3.3
351,205596,1.5
351,1443551,1.5
351,970947,2.1
351,438631,1.6
351,823219,1.1
351,157336,2.6
351,1013850,2.5
351,1433862,2.1
351,1422471,2.8
351,1000085,3.1
351,1445168,4.6
351,1442764,1.7
351,1442200,5.0
351,122917,2.1
351,1361451,4.8
351,1436683,4.6
351,1439614,4.8
351,1416501,2.8
351,278,2.8
351,1445783,2.0
352,872585,1.4
352,1415669,3.3
352,550,1.5
352,1353117,3.4
352,1419826,3.8
352,1445783,1.3
352,1255192,1.7
352,1444686,4.1
352,1434672,4.6
352,1075456,3.2
352,87101,3.0
352,1441840,1.5
352,181533,4.3
352,1442438,4.0
352,1428541,1.1
352,1384565,4.0
352,1432795,4.3
352,1439459,4.5
352,1063873,4.0
352,100042,4.8
353,1438203,4.6
353,1428507,4.9
353,1402698,1.9
353,270303,4.4
353,1400110,4.3
353,1441966,4.0
353,1359893,2.3
353,1446174,1.1
353,154400,4.8
353,1353117,3.2
353,898271,2.7
353,1425892,1.8
353,254904,4.2
353,1433881,2.1
353,1426343,5.0
353,933260,1.3
353,205587,4.5
353,1433862,4.2
353,1437979,4.6
353,1406240,2.7
354,1418780,2.7
354,1013482,1.2
354,898271,1.3
354,1389293,4.1
354,154400,3.7
354,1444425,3.4
354,1425370,2.3
354,950396,1.8
354,1438267,2.6
354,1437485,4.4
354,1204967,3.9
354,1439514,1.5
354,850920,2.5
354,1429788,3.1
354,1428262,4.6
354,1433860,1.9
354,1064213,1.5
354,1431328,4.4
354,1432101,3.5
354,1425373,2.0
355,1013482,4.7
355,1433811,2.6
355,1436458,3.5
355,1435275,3.3
355,1434672,4.3
355,1422471,1.8
355,1286773,3.6
355,1130863,3.0
355,1356039,4.7
355,1446219,4.4
355,1418350,1.5
355,1326693,2.0
355,1378734,1.2
355,227159,3.2
355,438631,1.5
355,1437515,1.2
355,1437446,2.7
355,1203524,2.1
355,156022,1.3
355,1439033,1.5
356,680,4.5
356,1440083,1.5
356,1306284,4.4
356,1271724,3.9
356,1286773,2.8
356,1442431,2.0
356,154400,2.6
356,1440828,1.8
356,1442417,1.0
356,1443993,4.9
356,155,3.4
356,1434672,3.8
356,1441966,3.0
356,1198288,1.1
356,228967,4.8
356,1438480,2.4
356,1437485,3.9
356,1138194,3.4
356,278,3.4
356,1433802,2.8
357,299537,4.4
357,1444425,3.4
357,1424897,1.2
357,1294174,1.6
357,1439614,4.8
357,1435053,3.9
357,1106560,4.7
357,189,1.4
357,1233575,4.4
357,438631,3.1
357,1430968,4.6
357,1446066,1.9
357,1421001,2.0
357,147441,1.4
357,1437603,4.1
357,1444253,3.7
357,1429788,2.4
357,1433872,1.2
357,1433802,4.4
357,1435275,3.9
358,1418287,3.9
358,169917,4.3
358,27205,5.0
358,1446308,4.3
358,1127648,1.1
358,1317920,2.4
358,238,2.7
358,227159,2.7
358,1368096,3.2
358,1422166,4.7
358,777443,4.5
358,1255192,4.8
358,38,2.7
358,1442388,4.3
358,1275248,4.5
358,550,3.7
358,823219,3.5
358,122917,1.5
358,800367,3.3
358,270303,4.5
359,1368096,4.2
359,1433862,3.1
359,607141,2.0
359,1357797,3.1
359,1443387,2.4
359,1444425,3.1
359,1422166,2.7
